state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
AK,-0.162511068,-0.27612734,-0.99861313,20200318,1
AK,-0.146091471,-0.192452937,-0.9983963290000001,20200317,1
AK,-0.14301777400000001,-0.100190911,-0.9981025920000001,20200316,1
AK,-0.130169549,-0.132940867,-0.998522655,20200315,1
AK,-0.111261626,-0.151889671,-0.99794087,20200314,1
AK,-0.103371282,-0.200928918,-0.9976603079999999,20200313,1
AK,-0.177199637,-0.153339376,-0.997843667,20200312,1
AK,0.06711988099999999,-0.077653605,-0.997236841,20200311,0
AK,-0.058800949000000005,-0.030004626,-0.9975947709999999,20200310,0
AK,-0.052525113,-0.035263127000000005,-0.997870382,20200309,0
AK,-0.028987872,-0.024797685,-0.997930414,20200308,0
AK,-0.062486877999999996,0.055863315999999996,-0.996030311,20200307,0
AK,-0.018433568,0.08254506,-0.996388513,20200306,0
AK,-0.076503315,-0.017591614,-0.996911129,20200305,0
AL,-0.255647497,-0.634355455,-0.567122654,20200320,1
AL,-0.098890505,-0.449418641,-0.303939006,20200319,1
AL,-0.053424217,-0.305450424,-0.22748196399999998,20200318,1
AL,-0.042803855,-0.224535218,-0.0854352,20200317,1
AL,-0.027042898,-0.125737525,0.10284454300000001,20200316,1
AL,-0.070483232,-0.157985243,-0.069358327,20200315,1
AL,-0.111936546,-0.16769483,0.6241221379999999,20200314,1
AL,-0.056339462,0.038409843,1.110086895,20200313,0
AL,0.038956688999999996,0.114283839,0.996834925,20200312,0
AL,0.044009337,-0.117645365,0.913103351,20200311,0
AL,0.023496118,-0.029307217000000003,0.744405847,20200310,0
AL,0.026816045,-0.021502768,0.8970388340000001,20200309,0
AL,0.021131195,-0.008764250999999999,0.559516562,20200308,0
AL,0.049337892,0.022034175,1.5465594969999998,20200307,0
AR,-0.11293570300000001,-0.304775591,-0.677708923,20200318,1
AR,-0.084712833,-0.23259382899999997,-0.647829847,20200317,1
AR,-0.126609275,-0.20577604800000002,-0.604354121,20200316,1
AR,-0.144249565,-0.150339259,-0.6233791479999999,20200315,1
AR,-0.254483548,-0.21571897,-0.444359651,20200314,1
AR,-0.16516951400000002,-0.044048345999999995,-0.231274418,20200313,1
AR,-0.084197702,0.06399052400000001,-0.129746774,20200312,1
AR,-0.027250427,-0.110648265,-0.128492429,20200311,0
AR,0.008571592,-0.005069378,-0.145450133,20200310,0
AR,-0.055858247,-0.08548749900000001,-0.218328091,20200309,0
AR,0.016065338999999998,0.020165507,-0.36981574799999994,20200308,0
AR,0.042628772999999995,0.027454258,0.065117693,20200307,0
AR,0.023423802999999997,-0.072470219,0.133745852,20200306,0
AR,0.012244003,-0.09971471900000001,-0.052885099000000005,20200305,0
AZ,-0.156620113,-0.376576246,-0.814053287,20200318,1
AZ,-0.027506167999999998,-0.21977251399999997,-0.766627683,20200317,1
AZ,-0.047851239000000004,-0.131565538,-0.73335127,20200316,1
AZ,-0.061354571,-0.139652404,-0.7497266920000001,20200315,1
AZ,-0.09314270300000001,-0.18773981399999998,-0.657973673,20200314,1
AZ,-0.056897359,-0.042154419000000005,-0.592939984,20200313,1
AZ,-0.086216584,-0.010699623,-0.627208588,20200312,1
AZ,0.012818083999999999,-0.170382273,-0.581178994,20200311,0
AZ,0.029601979,-0.06994909099999999,-0.607403331,20200310,0
AZ,0.031990184,-0.041342061,-0.603105397,20200309,0
AZ,0.026556494,-0.03018978,-0.589218854,20200308,0
AZ,0.074859047,0.002903787,-0.455433376,20200307,0
AZ,0.052827146,-0.08990276800000001,-0.39731321,20200306,0
AZ,0.005668927,-0.115466396,-0.439766426,20200305,0
CA,-0.012722833999999999,-0.12816129,0.43167316299999997,20200311,1
CA,-0.046391132,-0.10276990800000001,0.318982253,20200310,1
CA,-0.07756833099999999,-0.12959253099999998,0.36206366,20200309,1
CA,-0.049617879000000004,-0.077968063,0.09876878,20200308,1
CA,-0.012574687,-0.025547864,0.426068999,20200307,1
CA,-0.009713044,-0.048036696,0.663687634,20200306,1
CA,-0.029867237999999997,-0.09906502800000001,0.537532391,20200305,1
CA,-0.017442451,0.019990651,0.5273299570000001,20200304,0
CA,-0.022425965,-0.006076376,0.56797109,20200303,0
CA,-0.045965831,-0.102707433,0.506991666,20200302,0
CA,-0.027644636,-0.044027857999999996,0.224979454,20200301,0
CA,0.018898455,0.021707242,0.633136064,20200229,0
CA,0.033596701,0.040734862999999996,0.8497337620000001,20200228,0
CA,0.007739343,-0.025990483999999998,0.6759153109999999,20200227,0
CO,-0.104153896,-0.363787996,-0.869441858,20200317,1
CO,-0.07794564400000001,-0.21112869399999998,-0.835819579,20200316,1
CO,-0.075403069,-0.236495798,-0.8499053320000001,20200315,1
CO,-0.13143785,-0.284542216,-0.7679722640000001,20200314,1
CO,-0.08592593400000001,-0.139982941,-0.7026843620000001,20200313,1
CO,-0.062253551,-0.028936385,-0.639897454,20200312,1
CO,0.06488645400000001,-0.11461204300000001,-0.575357828,20200311,1
CO,0.031395076,-0.01960704,-0.5912559270000001,20200310,0
CO,0.024118745,-0.003196542,-0.539750966,20200309,0
CO,0.033510089,0.017712266,-0.6036579470000001,20200308,0
CO,0.086398197,0.037645925,-0.47493403799999995,20200307,0
CO,0.031159500000000003,-0.051899482999999996,-0.5389409510000001,20200306,0
CO,-0.021336282,-0.078797515,-0.620707668,20200305,0
CO,0.017746368000000002,-0.000104354,-0.611504348,20200304,0
CT,-0.228072122,-0.418903595,0.130586979,20200317,1
CT,-0.217485192,-0.28381708699999997,0.451123375,20200316,1
CT,-0.238774425,-0.282449171,0.28422606300000003,20200315,1
CT,-0.30605706,-0.31744139,0.76321508,20200314,1
CT,-0.217665512,-0.22057711300000002,1.250099591,20200313,1
CT,-0.160056578,-0.11522544800000001,1.929964974,20200312,1
CT,-0.052236168,-0.19584578600000002,2.3407180530000002,20200311,1
CT,-0.051963485,-0.069021384,2.208636512,20200310,0
CT,-0.051471814000000005,-0.081136094,2.372038355,20200309,0
CT,-0.018046253,-0.039779973999999996,1.47276287,20200308,0
CT,0.00160439,0.014113465,2.8618659089999996,20200307,0
CT,-0.001298582,-0.090394309,2.863200131,20200306,0
CT,0.002348653,-0.074081776,2.7661120410000004,20200305,0
CT,-0.020756204,-0.034816319,2.637700419,20200304,0
DC,-0.414439275,-0.644210342,29.03038614,20200318,1
DC,-0.349245286,-0.558533396,39.15123429,20200317,1
DC,-0.292521693,-0.468145961,40.82686801,20200316,1
DC,-0.332007035,-0.484671406,21.45267298,20200315,1
DC,-0.13395598,-0.40988399600000003,36.47784616,20200314,1
DC,-0.11673215699999999,-0.24320293,100.39426490000001,20200313,1
DC,0.022506208,-0.156764225,157.9779245,20200312,1
DC,0.22781037399999998,-0.136412708,227.51160589999998,20200311,0
DC,0.038840803,-0.036133091,241.76677569999998,20200310,0
DC,-0.09257753,0.045993449000000006,222.79741459999997,20200309,0
DC,0.008287711,0.085867421,137.5361143,20200308,0
DC,0.020026639,0.100121763,155.50618559999998,20200307,0
DC,0.024056737,-0.006897767,223.5623,20200306,0
DC,0.03584924,-0.041208543,243.4270554,20200305,0
DE,-0.287280584,-0.61648043,-0.12021353800000001,20200320,1
DE,-0.23000742300000002,-0.51668268,0.016603411000000002,20200319,1
DE,-0.169963477,-0.44285238,0.080201852,20200318,1
DE,-0.153553627,-0.341811297,0.21138969600000002,20200317,1
DE,-0.149281699,-0.21055589600000002,0.48493526299999995,20200316,1
DE,-0.17685364899999997,-0.213414977,0.36040437700000005,20200315,1
DE,-0.24532670899999998,-0.285637602,0.862358283,20200314,1
DE,-0.14896252199999999,-0.135532612,1.3577114419999998,20200313,0
DE,-0.082097189,-0.083797215,1.488891257,20200312,0
DE,-0.021765713,-0.16827151,2.061991904,20200311,0
DE,-0.030008808999999997,-0.071628754,1.8992296819999999,20200310,0
DE,-0.037046267,-0.08268367900000001,1.909267315,20200309,0
DE,-0.003765816,-0.030675398,1.50047067,20200308,0
DE,0.0037585009999999996,0.023274207999999998,2.546761383,20200307,0
FL,-0.09091616,-0.176953472,2.045917502,20200316,1
FL,-0.073280579,-0.179652757,2.3030122090000003,20200315,1
FL,-0.132965441,-0.252403914,3.341083363,20200314,1
FL,-0.019307258,-0.06180809,4.160238898999999,20200313,1
FL,-0.013892429,-0.018209951000000002,4.381043585,20200312,1
FL,0.042901376,-0.19111734100000002,5.187637325,20200311,1
FL,0.000426903,-0.04214397,5.194242642,20200310,1
FL,-0.031658768,-0.060141429,5.181639145,20200309,0
FL,0.000178606,-0.032124797000000004,4.323365237,20200308,0
FL,0.039236613999999996,0.02217442,6.615723125,20200307,0
FL,0.008831555,-0.101983009,6.285845121,20200306,0
FL,-0.014928907,-0.145161612,5.173458245,20200305,0
FL,0.000460168,-0.046349539,4.70506834,20200304,0
FL,-0.029332525,-0.058819076,4.850177685,20200303,0
GA,-0.339953965,-0.581023936,-0.670364626,20200321,1
GA,-0.28523222800000003,-0.601064622,-0.43107920899999996,20200320,1
GA,-0.167874245,-0.445483275,-0.165017742,20200319,1
GA,-0.131464419,-0.363673714,-0.127170864,20200318,1
GA,-0.10747102900000001,-0.288305037,0.004558217,20200317,1
GA,-0.12611239900000001,-0.22385328100000002,0.139828758,20200316,1
GA,-0.15772435699999998,-0.223189699,-0.002591659,20200315,1
GA,-0.20764785100000002,-0.254524436,0.644097889,20200314,0
GA,-0.124596365,-0.09125464300000001,1.220386763,20200313,0
GA,-0.027724606000000002,0.022282787000000002,1.599197354,20200312,0
GA,0.008874354000000001,-0.157195542,1.628784346,20200311,0
GA,-0.010413093,-0.06819958400000001,1.490378398,20200310,0
GA,-0.019638445,-0.046565552999999996,1.583561525,20200309,0
GA,-0.007335952,-0.022761811,0.971126162,20200308,0
HI,0.145509635,-0.13787070199999998,1.20391705,20200311,1
HI,0.191150972,-0.098986415,1.125896488,20200310,1
HI,0.045579419,-0.061412407999999995,1.122091558,20200309,1
HI,-0.078013161,-0.03809806,0.803145067,20200308,1
HI,-0.00369469,0.021679557000000002,1.431239764,20200307,1
HI,-0.01900815,-0.067167543,1.735383598,20200306,1
HI,0.006676441,-0.135046043,1.299253094,20200305,1
HI,-0.105528162,-0.047828805,1.118252524,20200304,0
HI,-0.037161077,-0.063686252,1.145164734,20200303,0
HI,-0.050690885,-0.074669731,1.155885284,20200302,0
HI,-0.0017975060000000001,-0.010068496,0.863300746,20200301,0
HI,0.008955064,0.013670338,1.6019999809999999,20200229,0
HI,0.044688226,0.024052995,1.809147459,20200228,0
HI,-0.009506686,-0.038989271,1.3751499440000001,20200227,0
IA,-0.080070118,-0.199274874,-0.743477092,20200316,1
IA,-0.125724693,-0.191470282,-0.762032458,20200315,1
IA,-0.24440673,-0.275855803,-0.66033759,20200314,1
IA,-0.020873355,-0.087157828,-0.587155849,20200313,1
IA,-0.014348833,-0.023801022999999998,-0.532186355,20200312,1
IA,0.025548311,-0.117231234,-0.476927239,20200311,1
IA,-0.018096566,-0.014742981,-0.424460699,20200310,1
IA,-0.074092561,-0.10086027,-0.492717478,20200309,0
IA,-0.05095686,-0.02546279,-0.581702343,20200308,0
IA,-0.024678214,0.023096181,-0.25916736,20200307,0
IA,-0.023374403,-0.030793727000000003,-0.301387638,20200306,0
IA,-0.022372036,-0.061833655999999994,-0.43597188299999995,20200305,0
IA,0.0038965090000000003,0.016321302,-0.461957126,20200304,0
IA,0.004983109,-0.021771519,-0.393812946,20200303,0
ID,-0.244274553,-0.539080949,-0.9682292640000001,20200320,1
ID,-0.18079142899999998,-0.39577448299999995,-0.9584279520000001,20200319,1
ID,-0.141658073,-0.291654457,-0.952548717,20200318,1
ID,-0.128793342,-0.202182864,-0.946485294,20200317,1
ID,-0.16287310900000002,-0.147954047,-0.9360982929999999,20200316,1
ID,-0.21591944300000002,-0.157330028,-0.955911038,20200315,1
ID,-0.292882219,-0.20763606399999998,-0.9234745390000001,20200314,1
ID,-0.192499773,-0.098415925,-0.896992805,20200313,0
ID,-0.139989915,-0.072014759,-0.906749253,20200312,0
ID,-0.08303679,-0.149212806,-0.900217506,20200311,0
ID,-0.102944114,-0.063784118,-0.90364911,20200310,0
ID,-0.13048822699999998,-0.067675703,-0.909976415,20200309,0
ID,-0.08545044199999999,-0.010047582,-0.934881671,20200308,0
ID,-0.080451088,0.01856288,-0.874195389,20200307,0
IL,-0.150312943,-0.27498375199999997,0.03736627,20200316,1
IL,-0.18074964300000002,-0.239848297,-0.081050957,20200315,1
IL,-0.24167378399999997,-0.289857612,0.236136163,20200314,1
IL,-0.1156606,-0.08490535199999999,0.9759219309999999,20200313,1
IL,-0.092780599,-0.034259122,1.066539656,20200312,1
IL,0.01246316,-0.146566583,1.382205827,20200311,1
IL,-0.011672752,-0.047660901,1.352084181,20200310,1
IL,-0.076686856,-0.117802935,1.183297001,20200309,0
IL,-0.020282988000000002,-0.020690495,0.807839567,20200308,0
IL,0.015736635,0.045455768,1.6690867130000002,20200307,0
IL,0.020687404,-0.053719399999999994,1.7392802790000002,20200306,0
IL,-0.010499376000000001,-0.074325965,1.520940124,20200305,0
IL,0.019974098,-0.001393342,1.514909031,20200304,0
IL,-0.014121713999999999,-0.031611333,1.5421443419999998,20200303,0
IN,-0.129302194,-0.112857919,0.330737089,20200313,1
IN,-0.085676945,-0.058303992,0.3030144,20200312,1
IN,0.033082147,-0.168980758,0.514858361,20200311,1
IN,-0.024672107000000002,-0.067566923,0.445967578,20200310,1
IN,-0.04114304,-0.078692807,0.442600331,20200309,1
IN,-0.012517058000000001,-0.020517962,0.231385628,20200308,1
IN,0.008349749,0.029711789,1.199811172,20200307,1
IN,0.005314345,-0.073239938,1.008026149,20200306,0
IN,0.01281658,-0.062780372,0.6330093729999999,20200305,0
IN,0.02835631,0.023778585,0.6937490690000001,20200304,0
IN,-0.003750817,-0.006577558000000001,0.6636560770000001,20200303,0
IN,-0.003097408,-0.044338743,0.557411171,20200302,0
IN,0.006690453000000001,0.018267274,0.424806457,20200301,0
IN,0.045407735,0.083447784,1.633491227,20200229,0
KS,-0.184178271,-0.448928426,-0.876169964,20200319,1
KS,-0.079711682,-0.316789155,-0.868340892,20200318,1
KS,-0.061606597,-0.242292129,-0.85445828,20200317,1
KS,-0.081245737,-0.18374442300000002,-0.838862516,20200316,1
KS,-0.10222778800000001,-0.227427291,-0.8561565090000001,20200315,1
KS,-0.2196037,-0.28060231399999996,-0.775855465,20200314,1
KS,-0.089497775,-0.053852335,-0.727471166,20200313,1
KS,0.022520004,0.056240717,-0.6958150390000001,20200312,0
KS,0.131882009,-0.072779311,-0.669746706,20200311,0
KS,0.015389133999999999,-0.035446025,-0.706064303,20200310,0
KS,-0.072249769,-0.100525125,-0.726507529,20200309,0
KS,-0.029094246,-0.02030984,-0.69904196,20200308,0
KS,0.036917236,0.008968819,-0.49661638,20200307,0
KS,0.018214187,-0.056158408,-0.589396103,20200306,0
KY,-0.141627264,-0.09298460900000001,-0.069822273,20200313,1
KY,-0.128696079,-0.095621815,-0.089312289,20200312,1
KY,0.016400711999999998,-0.154497449,0.10335311800000001,20200311,1
KY,-0.02729078,-0.036552002,0.04967545,20200310,1
KY,-0.013870683,-0.032306252,0.119535968,20200309,1
KY,-0.0030869829999999997,-0.004518254,0.19988013899999998,20200308,1
KY,0.0035871090000000002,0.035599248,1.007160275,20200307,1
KY,0.013085186,-0.080789734,0.429600624,20200306,0
KY,0.004660183,-0.09311467300000001,0.261599118,20200305,0
KY,0.00315873,-0.003051033,0.25015477,20200304,0
KY,-0.011020977,0.004022114,0.294677911,20200303,0
KY,-0.019406191,-0.035845714,0.144233146,20200302,0
KY,0.022577882999999997,0.043809195999999995,-0.0038310759999999997,20200301,0
KY,0.035019069,0.07248996,0.660544856,20200229,0
LA,-0.139043938,-0.37078216399999997,-0.511836001,20200318,1
LA,-0.123259199,-0.321376965,-0.43715718299999995,20200317,1
LA,-0.08915690400000001,-0.178600815,-0.23436069399999998,20200316,1
LA,-0.10824764,-0.160021939,-0.37416802299999996,20200315,1
LA,-0.1915429,-0.218067488,0.030890841000000002,20200314,1
LA,-0.10794433,-0.002692054,0.57668621,20200313,1
LA,-0.027629873,0.050289649000000006,0.42321970299999995,20200312,1
LA,0.047133709,-0.108447726,0.519868865,20200311,0
LA,-0.000195615,-0.029729587000000002,0.454134181,20200310,0
LA,-0.0028140340000000004,-0.052576198,0.39815765700000005,20200309,0
LA,0.031052765,0.010488558,0.218769816,20200308,0
LA,0.055723563,0.048046833,1.063158065,20200307,0
LA,0.00607103,-0.088627742,0.9401077720000001,20200306,0
LA,-0.007766441,-0.114427148,0.7233874020000001,20200305,0
MA,-0.27907248,-0.455137862,0.20866743199999999,20200317,1
MA,-0.24560760199999998,-0.328615985,0.525115231,20200316,1
MA,-0.261113869,-0.30526119399999996,0.407043411,20200315,1
MA,-0.274374808,-0.33594922,0.8902400559999999,20200314,1
MA,-0.209278217,-0.25125687,1.656717222,20200313,1
MA,-0.16723713699999998,-0.14627907099999998,2.5597940809999997,20200312,1
MA,-0.064451954,-0.20659417800000002,3.339458744,20200311,1
MA,-0.073390114,-0.084649734,3.247425012,20200310,0
MA,-0.076637695,-0.072210226,3.2161468189999995,20200309,0
MA,-0.052448878,-0.020462498,2.662907637,20200308,0
MA,-0.03393719,0.031532508,4.160067618999999,20200307,0
MA,-0.03328352,-0.067506435,4.864084658,20200306,0
MA,-0.011010902,-0.08669777,3.835377635,20200305,0
MA,-0.043666635,-0.070028693,3.6631099330000003,20200304,0
MD,-0.106547525,-0.068077036,2.6454224230000003,20200312,1
MD,-0.002570359,-0.157912404,2.985573263,20200311,1
MD,-0.034263071,-0.06004791599999999,2.8529463660000003,20200310,1
MD,-0.032574056000000004,-0.063260165,2.910239626,20200309,1
MD,-0.0028912729999999998,-0.033109618,2.163576165,20200308,1
MD,0.011704621,0.019357374,3.587109802,20200307,1
MD,-0.022241855,-0.09317083,3.769242213,20200306,1
MD,0.0033115809999999996,-0.090438937,3.324401444,20200305,0
MD,-0.006670906,-0.024434722000000002,3.3078367760000003,20200304,0
MD,-0.035719337000000004,-0.040633649,3.24054865,20200303,0
MD,-0.028254545,-0.07538637,3.188691025,20200302,0
MD,-0.016516944,-0.010823168000000001,2.256118885,20200301,0
MD,0.0166875,0.045229062,4.053736606,20200229,0
MD,0.03968005,0.01127627,4.308726492,20200228,0
ME,-0.38356423100000003,-0.5349626129999999,-0.9692040209999999,20200322,1
ME,-0.375633944,-0.575457286,-0.9756754529999999,20200321,1
ME,-0.363417082,-0.6269666660000001,-0.96673799,20200320,1
ME,-0.25250966199999997,-0.486704464,-0.9595199520000001,20200319,1
ME,-0.237533351,-0.389847341,-0.9540355420000001,20200318,1
ME,-0.204655378,-0.33407045,-0.952878607,20200317,1
ME,-0.205679047,-0.225265721,-0.9410231929999999,20200316,1
ME,-0.205045001,-0.146497654,-0.934468073,20200315,0
ME,-0.255242443,-0.186869652,-0.910542188,20200314,0
ME,-0.216780156,-0.194134875,-0.9029554129999999,20200313,0
ME,-0.100080981,-0.013294335,-0.891794869,20200312,0
ME,-0.076207864,-0.18164323899999998,-0.876360108,20200311,0
ME,-0.08912865800000001,-0.024125409,-0.8844535809999999,20200310,0
ME,-0.09773634099999999,-0.08060624,-0.88955708,20200309,0
MI,-0.574841269,-0.751967045,-0.760699048,20200404,1
MI,-0.50467085,-0.65873789,-0.675471388,20200403,1
MI,-0.472643886,-0.6492401529999999,-0.8007592920000001,20200402,1
MI,-0.469210522,-0.639149536,-0.813324345,20200401,0
MI,-0.471215513,-0.645092655,-0.820307111,20200331,0
MI,-0.477295364,-0.651767435,-0.8207460209999999,20200330,0
MI,-0.598599223,-0.7143900759999999,-0.8414278759999999,20200329,0
MI,-0.603853219,-0.744563036,-0.814032738,20200328,0
MI,-0.521828823,-0.702941067,-0.781261225,20200327,0
MI,-0.465146603,-0.6889116270000001,-0.820222259,20200326,0
MN,-0.378512416,-0.659495878,-0.8878422709999999,20200320,1
MN,-0.317515095,-0.569168499,-0.875255342,20200319,1
MN,-0.234973662,-0.480792692,-0.856607675,20200318,1
MN,-0.190031395,-0.323880026,-0.8091300990000001,20200317,1
MN,-0.191920562,-0.200547187,-0.76961241,20200316,1
MN,-0.208182587,-0.205005532,-0.7837560290000001,20200315,1
MN,-0.284110703,-0.260462414,-0.709183045,20200314,1
MN,-0.145402715,-0.179895991,-0.641678335,20200313,0
MN,-0.105757683,-0.112173285,-0.623510859,20200312,0
MN,0.013490356,-0.18326104399999998,-0.536736434,20200311,0
MN,-0.040238783,-0.084961304,-0.584012424,20200310,0
MN,-0.040228565,-0.091935269,-0.594307052,20200309,0
MN,-0.045810803,-0.041658981,-0.639778595,20200308,0
MN,-0.017000718999999997,0.019713663,-0.34114085899999996,20200307,0
MO,-0.225350324,-0.617967865,-0.737666528,20200320,1
MO,-0.15895020099999999,-0.46588977,-0.649514821,20200319,1
MO,-0.069344952,-0.329127487,-0.595126784,20200318,1
MO,-0.044131523,-0.23195789999999997,-0.498730155,20200317,1
MO,-0.083981968,-0.17589830399999998,-0.411985751,20200316,1
MO,-0.09482611099999999,-0.19296591899999999,-0.48898075700000004,20200315,1
MO,-0.213356011,-0.23963919399999997,-0.236823835,20200314,1
MO,-0.059849735999999994,-0.042244202,-0.057966610999999994,20200313,0
MO,-0.026841081,0.01810459,-0.048610457,20200312,0
MO,0.063786841,-0.10127824699999999,0.11663638900000001,20200311,0
MO,0.013169443999999999,-0.037043938,0.022532317000000003,20200310,0
MO,-0.06369556,-0.107241751,-0.026015548,20200309,0
MO,0.011398756000000001,-0.02254565,-0.130629335,20200308,0
MO,0.032417397,0.022206695,0.398739694,20200307,0
MS,-0.367534536,-0.603430249,-0.896917944,20200321,1
MS,-0.294266116,-0.600098541,-0.78638239,20200320,1
MS,-0.132313664,-0.416815461,-0.667151422,20200319,1
MS,-0.056991828,-0.267928517,-0.650266694,20200318,1
MS,-0.0519658,-0.19198681199999998,-0.607698803,20200317,1
