state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
AK,2020-04-28,349,7,22,0,41,48,31,31,-0.3652789193399225,-0.263706160493754,-0.9987442524408692,Government,79.3,No,No,No,6.0,5.8,73181,AllR,1,R
AL,2020-04-28,6750,242,1423,56,41,46,nan,24,-0.17077384150606184,-0.3988274408710825,-0.32106371289131885,Government,393.5,No,No,No,2.7,2.7,48123,AllR,1,R
AR,2020-04-28,3127,57,865,14,41,48,nan,nan,-0.2699269739514363,-0.3413743793924944,-0.6633493517374365,Trade Transportation and Utilities,253.2,No,No,No,3.5,3.9,45869,AllR,1,R
AZ,2020-04-28,6948,297,1697,84,41,48,nan,28,-0.3196147667189221,-0.5265138988152829,-0.852436260506426,Trade Transportation and Utilities,551.3,No,Yes,Yes,4.5,4.5,56581,AllR,1,R
CA,2020-04-28,46570,1884,10726,568,41,55,40,40,-0.33545858858649696,-0.5702364822736711,-0.680038826663719,Trade Transportation and Utilities,"3,062.50",Yes,Yes,Yes,3.9,2.5,71805,AllD,5,D
CO,2020-04-28,14239,734,3792,250,41,48,33,33,-0.34639701185335053,-0.5116322617673784,-0.8841871462191933,Trade Transportation and Utilities,481.5,No,No,No,2.5,2.8,69117,MostD,4,D
CT,2020-04-28,26312,2089,5952,666,41,49,36,36,-0.3697343894339365,-0.5263950887619101,-0.0819295012310286,Education and Health Services,345.1,Yes,Yes,Yes,3.7,3.9,74168,AllD,5,D
DC,2020-04-28,3994,190,896,78,41,48,34,27,-0.5476876342802438,-0.8018457775635944,15.925926002351954,Government,239.7,Yes,Yes,Yes,5.2,2.8,82372,AllD,5,D
DE,2020-04-28,4575,137,1644,55,41,46,35,35,-0.3171487009948827,-0.5509011004989408,-0.05530447643669534,Trade Transportation and Utilities,82.8,No,No,No,4.0,5.2,62852,AllD,5,D
FL,2020-04-28,32838,1170,4977,304,41,50,nan,25,-0.35688763333731616,-0.5696871810919848,0.5565458816345261,Trade Transportation and Utilities,"1,823.00",No,No,No,2.8,3.1,52594,Tie,3,R
GA,2020-04-28,23607,1022,4418,212,41,45,nan,25,-0.2450999231227147,-0.4066933469747796,-0.14902889035430245,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-04-28,602,16,22,4,41,55,34,34,-0.5715872579612946,-0.6410022830117755,-0.6749363409823674,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-04-28,6376,136,2735,53,41,42,nan,nan,-0.30636302260276943,-0.4233839308632065,-0.8241457752961235,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-04-28,1952,60,293,9,41,46,34,34,-0.28517163933875106,-0.36137708561513976,-0.9525247286662976,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-28,48102,2132,15043,653,41,50,38,38,-0.3870461333990213,-0.5354886423633822,-0.3913244582825616,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-28,16783,992,4686,362,41,53,34,34,-0.30716907288287976,-0.3956827875779827,-0.39004928127475424,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-28,3601,127,1487,20,41,47,nan,29,-0.3305151211758143,-0.3908554785915109,-0.8708200701918554,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-28,4375,231,1182,59,41,53,33,33,-0.2682465346763909,-0.377307779949356,-0.6357380325152567,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-28,27286,1758,2432,353,41,48,36,36,-0.33116845998655264,-0.459735348611188,-0.5580498647840195,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-28,58302,3153,17103,1192,41,49,35,35,-0.4604252408315897,-0.5986258181668898,-0.10062038996924184,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-28,20113,1016,5920,432,41,54,36,29,-0.3928690632558335,-0.5728180972869583,0.07559609505333853,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-28,1040,51,152,15,41,44,34,27,-0.3443710229722433,-0.4275542674396447,-0.9660248249370672,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-28,39234,3566,6299,868,41,27,36,35,-0.40477063568750654,-0.5185039542109101,-0.6686276276640082,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-28,4181,301,1614,141,41,46,nan,31,-0.39702656876057296,-0.5046395435217778,-0.8615806706234309,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-28,7306,324,1365,103,41,46,nan,22,-0.3039588807390483,-0.4177179620896916,-0.6361246878489344,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-28,6342,239,1626,56,41,45,25,25,-0.20175550508077653,-0.34883777049370374,-0.6693787495653559,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-28,451,15,14,3,41,47,31,31,-0.2742465043933093,-0.3527477056596603,-0.989709286745168,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-28,9568,353,2617,136,41,49,29,29,-0.2469993647583577,-0.4060663784164527,-0.24365213027719926,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-28,991,19,347,6,41,46,nan,nan,-0.3704507329819576,-0.4613348495427207,-0.9752919629398604,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-28,3613,57,1887,19,41,46,nan,nan,-0.3290326714568959,-0.39364629024170256,-0.9077152161249348,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-28,2010,60,519,18,41,46,31,31,-0.3652162617823963,-0.4449423499485232,-0.7863618169924081,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-28,113856,6442,21469,1689,41,50,38,38,-0.4308548215928684,-0.6036212843448561,1.246019113867964,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-28,2975,110,903,45,41,48,35,35,-0.28884445116590274,-0.4627923608954671,-0.9733916480641231,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-28,4812,225,875,62,41,47,nan,28,-0.4333404740882108,-0.6435635630911472,-0.9271244700188535,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-28,300276,22777,44344,3737,41,52,37,37,-0.43742609394994664,-0.6199386681434286,-0.15038838816204336,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-28,16769,799,3044,242,41,50,35,35,-0.3086087946123035,-0.41763368387628175,-0.13822576387189445,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-28,3410,207,603,43,41,26,27,nan,-0.30661190025119106,-0.3602739217136208,-0.6916949727605217,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-28,2385,99,383,21,41,51,nan,36,-0.288760096003295,-0.483316656954966,-0.92659209176273,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-28,45323,2092,9939,472,41,53,36,27,-0.341490924282524,-0.5329739777053284,-0.5243449134945786,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-28,7926,239,2426,68,41,50,nan,31,-0.3975893937421557,-0.5391218535791403,0.13560597963430698,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-28,5735,192,1127,57,41,46,nan,21,-0.20425240431604505,-0.3724093053207408,-0.21564100677509254,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-28,2314,11,559,3,41,26,nan,nan,-0.33946837171265654,-0.3903054327417671,-0.9749425989652672,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-28,10031,198,2690,31,41,47,27,26,-0.23359469818823295,-0.3494086414771603,-0.1954135327666896,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-28,26868,738,5919,186,41,46,nan,26,-0.317174720551466,-0.4876278481424629,-0.5188393026197586,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-28,4343,45,1042,13,41,53,nan,32,-0.2915215690371,-0.4195419767200535,-0.9037569314564065,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-28,14338,492,4709,167,41,47,nan,29,-0.3396665760671449,-0.4690160752414832,-0.5139516266430908,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-28,862,47,44,7,41,46,34,35,-0.39000321548956657,-0.460255592464858,-0.962409887879824,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-28,14059,792,1714,109,41,59,34,36,-0.3830192957365405,-0.4971965352109318,-0.8145913492394152,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-28,6289,300,1669,57,41,47,34,34,-0.3323129721188633,-0.505880198647317,-0.8160994312928691,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-28,1095,38,166,12,41,43,35,35,-0.2480221724489957,-0.4051362933988271,-0.8368044347227827,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-28,536,7,214,1,41,46,nan,nan,-0.20207909568906465,-0.3624412143489349,-0.9900475755735392,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
